,source_id,source_lat,source_lon,type,ipcc_sector,number_overflights,source_persistence,confidence_in_persistence,qsource,sigma_qsource
838,P00849,32.018488,-103.873351,tank,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,15.9929020625,3.4052220975
839,P00850,32.262268,-104.117291,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,18.2014023555556,1.79034015111111
840,P00851,32.25558843,-104.119624766667,tank,1B2 Oil & Natural Gas,9,0.333333333333333,0.924915313720703,115.275081633333,47.5982734222222
841,P00852,32.166124,-104.055277,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,58.1066631666667,21.2792642888889
842,P00853,32.0627837666667,-103.9978511,compressor,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,150.66688383,41.1595185585
843,P00854,31.97366815,-103.8970877,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,9.61790808555556,1.35700751555556
844,P00855,31.81765675,-103.82585625,tank,1B2 Oil & Natural Gas,8,0.5,0.899887084960938,80.845468725,36.08267542375
845,P00856,32.021299,-103.972955,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,28.0242491333333,5.93647601111111
846,P00857,31.942349,-103.911536,tank,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,58.9176639285714,11.5102254485714
847,P00858,32.164509,-104.095084,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,31.3976026333333,11.0674091011111
848,P00859,32.02007818,-103.9663794,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,26.5099912444444,9.96617799888889
849,P00860,31.766645,-103.8430295,tank,1B2 Oil & Natural Gas,7,0.285714285714286,0.86651611328125,53.0902937357143,9.33723282142857
850,P00861,31.607464,-103.775125,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,29.5607965444444,6.37063142333333
851,P00862,31.71248,-103.861687,pipeline,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,24.75331961,7.303578804
852,P00863,31.765845,-103.887678,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,31.8702614777778,2.87312273666667
853,P00864,32.196213,-104.228249,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,16.0146914,4.298345392
854,P00865,31.6089065,-103.813972,compressor,1B2 Oil & Natural Gas,9,0.222222222222222,0.924915313720703,69.3931305222222,28.7433299111111
855,P00866,31.86725,-104.136095,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,29.7346117666667,7.88405945444444
856,P00867,31.851461,-104.078636,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,31.00044977,2.371296542
857,P00868,31.808788475,-104.087869725,well,1B2 Oil & Natural Gas,10,0.3,0.943686485290527,78.01796719,21.952792291
858,P00869,31.91077009,-104.2171381,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,13.44074175,1.531086488
859,P00870,31.74092002,-104.0821154,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,21.36302403,3.566536633
860,P00871,31.661178,-104.063123,tank,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,75.535791925,7.2263376825
861,P00872,31.848073,-103.251258,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,53.5094680333333,14.13615769
862,P00873,31.700676,-103.479964,well,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,42.53349425,9.151610455
863,P00874,31.699232,-103.493884,well,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,23.0840671333333,7.100954895
864,P00875,31.932378,-103.1396225,well,1B2 Oil & Natural Gas,4,0.5,0.68359375,237.1500467,75.9972942
865,P00876,31.630732,-103.550974,well,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,40.4393736666667,13.1481347716667
866,P00877,31.685605,-103.455618,pipeline,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,27.7048323166667,3.68069242333333
867,P00878,31.77906,-103.290533,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,77.1595085666667,55.4066917333333
868,P00879,31.941778,-103.06825,pipeline,1B2 Oil & Natural Gas,4,0.5,0.68359375,114.579011275,35.377388075
869,P00880,31.92792,-103.040652,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,93.2562478333333,23.22574863
870,P00881,31.658893312,-103.54339958,tank,1B2 Oil & Natural Gas,7,0.428571428571429,0.86651611328125,91.1904094380952,30.8919744980952
871,P00882,31.75458739,-103.3092387,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,22.73581088,1.457526127
872,P00883,31.88982,-103.048824,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,123.10055085,32.435405695
873,P00884,31.904499,-103.0397925,pipeline,1B2 Oil & Natural Gas,2,1.0,0.4375,338.30712315,105.208961
874,P00885,31.518722,-103.64504,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,37.4374824,1.9534686624
875,P00886,31.710281,-103.3794065,well,1B2 Oil & Natural Gas,7,0.285714285714286,0.86651611328125,101.5053712,42.3265291142857
876,P00887,31.645605,-103.445207,well,1B2 Oil & Natural Gas,4,0.25,0.68359375,119.42330165,38.658066
877,P00888,31.63993822625,-104.037363325,compressor,1B2 Oil & Natural Gas,10,0.3,0.943686485290527,94.8663339588,34.7941093454
878,P00889,31.782697,-104.169348,well,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,47.004485875,19.5670906375
879,P00890,31.61103,-103.971172,tank,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,52.88283561875,13.88115258125
880,P00891,31.983882425,-104.23889025,pipeline,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,70.948271835,26.9400171725
881,P00892,31.998028,-104.208474,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,85.04714917,22.1888435
882,P00893,31.643064,-103.963969,tank,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,26.2889399727273,11.2889912909091
883,P00894,31.624287,-103.870978,tank,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,46.88445065,21.14432005
884,P00895,31.575661,-103.803669,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,13.1748914222222,7.79874793666667
885,P00896,31.775124,-103.920814,pipeline,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,43.19093677,14.62049828
886,P00897,31.797048,-103.9403,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,26.1285459444444,4.85586553888889
887,P00898,31.727516,-103.914045,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,15.4688101111111,5.61269565444444
888,P00899,31.50902525,-103.685916,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,11.8260069111111,6.25514029888889
889,P00900,31.5776701,-103.7547285,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,23.955102835,13.767190625
890,P00901,31.489077,-103.667743,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,16.7636979,9.03447944555555
891,P00902,32.155825,-104.228413,well,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,42.9761940545455,27.7841218636364
892,P00903,32.019061,-104.099693,tank,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,21.6608261363636,6.83912795727273
893,P00904,31.9986335,-104.077315,well,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,46.34343223,27.46656991
894,P00905,31.782422,-103.894698,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,12.4420639444444,7.70238701555555
895,P00906,31.6520375,-103.768858,well,1B2 Oil & Natural Gas,11,0.181818181818182,0.957764863967896,35.2302131763636,7.07121952
896,P00907,31.637607,-103.724483,well,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,9.06156890857143,5.13779446714286
897,P00908,31.633366745,-103.7406685,well,1B2 Oil & Natural Gas,8,0.25,0.899887084960938,38.3208588,21.528001765
898,P00909,32.049962,-104.054987333333,tank,1B2 Oil & Natural Gas,10,0.3,0.943686485290527,55.73907901,21.281784658
899,P00910,32.210655,-104.194204,tank,1B2 Oil & Natural Gas,8,0.25,0.899887084960938,82.293491225,30.59891605
900,P00911,32.1047,-104.06616,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,42.5460539666667,21.3533749
901,P00912,31.915616,-103.885876,well,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,47.9915667857143,10.8381382471429
902,P00913,31.882839,-103.838496,well,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,12.599195175,3.31859350875
903,P00914,32.179776,-104.011859,compressor,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,23.6891661444444,7.13722680888889
904,P00915,32.230095,-104.083071,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,30.8355141444444,6.26853629
905,P00916,32.27079916,-104.0651725,pipeline,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,50.2199844444444,17.9356805222222
906,P00917,32.292748,-104.028675,compressor,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,16.9404400555556,5.20557296111111
907,P00918,32.066104,-103.7469845,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,13.0512030277778,4.29317828666667
908,P00919,31.8317145,-103.57859,well,1B2 Oil & Natural Gas,8,0.25,0.899887084960938,103.8066682625,19.27574002375
909,P00920,31.801357,-103.556656,pipeline,1B2 Oil & Natural Gas,7,0.142857142857143,0.86651611328125,61.0161671285714,11.4584947614286
910,P00921,32.25146571,-103.945211466667,tank,1B2 Oil & Natural Gas,8,0.375,0.899887084960938,103.581718325,41.3470012275
911,P00922,31.931174,-103.626296,compressor,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,38.4563197090909,16.0708592545455
912,P00923,32.02055414,-103.6894605,compressor,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,14.2070061454545,2.33600669909091
913,P00924,31.8299778,-103.522256,tank,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,34.56622708,5.286595844
914,P00925,32.06560965,-103.6615118,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,13.32077063,4.846087447
915,P00926,32.078672,-103.683199,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,42.11246188,9.799219619
916,P00927,32.368978925,-103.86785015,well,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,49.83497085,11.138237104
917,P00928,32.182067,-103.729775,well,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,62.0078695727273,13.6587431636364
918,P00929,32.17117742,-103.6524306,tank,1B2 Oil & Natural Gas,12,0.25,0.968323647975922,72.2897121166667,16.5785746066667
919,P00930,32.138612,-103.60478,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,30.25589786,7.305376649
920,P00931,32.063263,-103.572381,tank,1B2 Oil & Natural Gas,12,0.0833333333333333,0.968323647975922,25.364488,13.9885072833333
921,P00932,31.950476,-103.054047,well,1B2 Oil & Natural Gas,4,0.25,0.68359375,154.97653235,55.34133155
922,P00933,31.60697559,-103.6350998,well,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,21.9997279,8.01489742666667
923,P00934,32.27262506,-101.7701039,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,457.298314,149.41324922
924,P00935,32.371596,-101.8378,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,198.079246753333,46.22516252
925,P00936,31.864754,-101.823624,compressor,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,226.7985975,86.1480845
926,P00937,32.372515,-101.815472,pipeline,1B2 Oil & Natural Gas,5,0.2,0.7626953125,263.376137,115.20027864
927,P00938,32.130053,-101.865008,tank,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,96.7234368833333,52.98833415
928,P00939,31.362679,-101.872013,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,197.02138328,103.74356158
929,P00940,32.018188,-101.888416,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,68.29071626,32.00386018
930,P00941,31.93374,-101.903375,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,152.99275142,48.22716118
931,P00942,31.58606,-101.883883,pipeline,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,222.039921166667,63.7459568333333
932,P00943,32.309351,-101.831629,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,84.25811554,25.12840536
933,P00944,31.996214,-101.828635,well,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,91.6809240166667,1.77517543
934,P00945,31.853325,-101.791552,processing,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,339.339175833333,162.543984416667
935,P00946,32.1733838,-101.8576208,tank,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,92.0635758666667,24.2769644166667
936,P00947,32.34060635,-101.889526,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,62.54791847,28.55336363
937,P00948,32.2122175,-101.9131535,compressor,1B2 Oil & Natural Gas,5,0.4,0.7626953125,240.8686444,99.89852456
938,P00949,32.243746,-101.905364,processing,1B2 Oil & Natural Gas,5,0.4,0.7626953125,189.23484388,33.207232482
939,P00950,31.60671704,-101.8646776,pipeline,1B2 Oil & Natural Gas,6,0.166666666666667,0.822021484375,24.6832823833333,16.83270005
940,P00951,32.046593,-101.891154,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,67.8103389,14.08034443
941,P00952,31.88414,-101.922122,pipeline,1B2 Oil & Natural Gas,5,0.2,0.7626953125,81.85140902,28.2930389
942,P00953,31.744986415,-101.756766,tank,1B2 Oil & Natural Gas,5,0.4,0.7626953125,218.07388756,68.607238904
943,P00954,31.45170976,-101.73650095,pipeline,1B2 Oil & Natural Gas,6,0.333333333333333,0.822021484375,71.8576339166667,15.578811485
944,P00955,31.587705,-101.74836,pipeline,1B2 Oil & Natural Gas,5,0.2,0.7626953125,82.96637746,7.31754883
945,P00956,31.893455,-101.762335,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,160.24045202,40.75171506
946,P00957,32.20798265,-101.776918,well,1B2 Oil & Natural Gas,5,0.4,0.7626953125,128.03408544,60.68244218
947,P00958,32.40104685,-101.7899425,tank,1B2 Oil & Natural Gas,4,0.25,0.68359375,72.0668602625,18.057428375
948,P00959,32.164266635,-101.7600703,pipeline,1B2 Oil & Natural Gas,5,0.4,0.7626953125,86.22804974,27.39644515
949,P00960,31.377827,-101.726407,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,57.3845199,8.251121132
950,P00961,33.0315215,-102.7973055,well,1B2 Oil & Natural Gas,5,0.2,0.7626953125,54.55454601,29.63883349
951,P00962,32.251934,-103.721908,tank,1B2 Oil & Natural Gas,12,0.0833333333333333,0.968323647975922,18.2476787166667,4.41087338333333
952,P00963,32.04913,-104.085585,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,32.55650418,10.1111564
953,P00964,32.03549172,-104.1710127,tank,1B2 Oil & Natural Gas,12,0.0833333333333333,0.968323647975922,21.0774603916667,4.21469939583333
954,P00965,32.036257,-103.939556,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,22.25253301,5.389785834
955,P00966,31.640036,-104.0578895,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,20.778979105,6.676920854
956,P00967,31.633574,-104.099771,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,40.2574920666667,25.7095214566667
957,P00968,31.636897,-104.06567,pipeline,1B2 Oil & Natural Gas,4,0.25,0.68359375,39.84849945,14.97929197
958,P00969,31.71948,-103.416988,tank,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,33.031793225,4.23291775
959,P00970,31.7984045,-102.982227,pipeline,1B2 Oil & Natural Gas,2,1.0,0.4375,239.04982355,103.25159575
960,P00971,31.787756,-103.086266,pipeline,1B2 Oil & Natural Gas,2,1.0,0.4375,251.70698375,78.3809538
961,P00972,31.772248,-103.070794,tank,1B2 Oil & Natural Gas,2,1.0,0.4375,291.44845125,54.229015375
962,P00973,31.8934892833333,-103.523831466667,well,1B2 Oil & Natural Gas,11,0.181818181818182,0.957764863967896,24.8065874463636,8.72982782181818
963,P00974,31.929249,-103.429511,tank,1B2 Oil & Natural Gas,5,0.4,0.7626953125,68.59405464,25.630392434
964,P00975,31.93604468,-103.40504025,well,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,90.8675408,35.07380237
965,P00976,32.05266052,-103.2134673,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,15.5498249333333,8.84110632333333
966,P00977,32.1497225866667,-103.0564463,processing,1B2 Oil & Natural Gas,5,0.6,0.7626953125,174.50610304,97.08688102
967,P00978,32.17881223,-103.0457607,tank,1B2 Oil & Natural Gas,4,0.25,0.68359375,62.390129825,37.157402325
968,P00979,31.89107,-103.58789,tank,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,4.39150052454545,1.66766055363636
969,P00980,31.87054199,-103.5583813,tank,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,6.97639402,2.85811929909091
970,P00981,31.88149633,-103.5543305,well,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,12.3104565454545,4.85145536454545
971,P00982,31.87767659,-103.5540918,tank,1B2 Oil & Natural Gas,11,0.181818181818182,0.957764863967896,37.1741925454545,13.7054667881818
972,P00983,31.968903,-103.419939,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,30.9447468666667,10.7271120933333
973,P00984,31.9822834933333,-103.425845433333,compressor,1B2 Oil & Natural Gas,4,0.75,0.68359375,265.94814115,101.07731916
974,P00985,32.011826,-103.352564,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,84.97698765,39.84909898
975,P00986,31.967283,-103.426085,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,91.98181295,30.96170419
976,P00987,31.9029,-103.555132,well,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,26.0658996090909,10.9156213090909
977,P00988,32.030587,-103.375107,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,19.1305547533333,13.25359238
978,P00989,31.928509,-103.524433,tank,1B2 Oil & Natural Gas,12,0.0833333333333333,0.968323647975922,30.314148325,11.9482095833333
979,P00990,32.1883213233333,-103.171873266667,pipeline,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,173.483666416667,112.043669816667
980,P00991,32.1729148,-103.1752727,processing,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,451.275282466667,208.9948946
981,P00992,32.021863275,-103.46816165,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,97.5495981833333,48.8332661333333
982,P00993,32.22649592,-103.1743629,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,73.1904315666667,38.6632093
983,P00994,32.0489555,-103.46884850000001,tank,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,156.825488266667,61.0915031
984,P00995,32.06708451,-103.44378395,tank,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,134.637682173333,81.0817168166667
985,P00996,31.994225,-103.591168,compressor,1B2 Oil & Natural Gas,12,0.0833333333333333,0.968323647975922,17.39970665,8.65247476666667
986,P00998,32.25219516,-103.2339115,pipeline,1B2 Oil & Natural Gas,3,1.0,0.578125,270.53816055,76.6580017833333
987,P00999,31.9975064,-103.6548637,well,1B2 Oil & Natural Gas,12,0.0833333333333333,0.968323647975922,13.1406708833333,3.00126735416667
988,P01000,32.109457,-103.555347,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,161.408308966667,27.34194745
989,P01001,32.1234661166667,-103.541532666667,well,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,137.13610027,30.680264584
990,P01002,32.26275871,-103.266233166667,pipeline,1B2 Oil & Natural Gas,4,0.5,0.68359375,114.33489095,28.9950159
991,P01003,32.20250563,-103.4675281,compressor,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,400.340821666667,123.108359133333
992,P01004,32.1679247966667,-103.505075033333,well,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,169.087954596667,46.0159671383333
993,P01005,32.2130866666667,-103.444314666667,well,1B2 Oil & Natural Gas,4,0.75,0.68359375,369.2672439,80.0627406875
994,P01006,32.124362,-103.558292,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,60.8668013,9.52877565
995,P01007,32.18159461,-103.5307615,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,158.3730566,36.5562140333333
996,P01008,32.26762724,-103.437447033333,compressor,1B2 Oil & Natural Gas,3,0.666666666666667,0.578125,168.346307566667,37.52862549
997,P01009,32.211870094,-103.59396772,compressor,1B2 Oil & Natural Gas,3,1.0,0.578125,175.355719965,46.6100407283333
998,P01010,32.400906555,-103.25902985,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,113.450774366667,14.40751275
999,P01011,32.36376674,-103.27462,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,55.4372129333333,31.99990093
1000,P01013,32.486729865,-103.15333865,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,430.34172995,53.34436365
1001,P01014,32.30817196,-103.6206346,compressor,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,55.7544425333333,16.7073707133333
1002,P01015,32.291561795,-103.6815181,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,55.4499630666667,35.9014178
1003,P01016,32.175915,-103.369594,tank,1B2 Oil & Natural Gas,5,0.2,0.7626953125,162.25596856,69.05155012
1004,P01017,32.208267525,-103.4509962,tank,1B2 Oil & Natural Gas,4,0.25,0.68359375,152.8687912,34.465302225
1005,P01018,32.2206945,-103.5279738,well,1B2 Oil & Natural Gas,4,0.25,0.68359375,237.796729375,73.29653875
1006,P01019,32.2243126,-103.5149729,well,1B2 Oil & Natural Gas,4,0.5,0.68359375,145.2254819525,27.757748215
1007,P01020,32.0209658,-104.2923516,well,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,16.4652690181818,4.59549467181818
1008,P01021,32.05105767,-103.9818104,tank,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,17.1039854272727,4.44872413545455
1009,P01022,32.12364026,-104.0714337,tank,1B2 Oil & Natural Gas,8,0.125,0.899887084960938,31.7246553125,10.602061415
1010,P01023,31.752096,-103.662802,well,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,24.9447374,4.69778345444444
1011,P01024,31.63915995,-104.058372,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,23.29136242,3.161636313
1012,P01025,31.909022825,-103.70661605,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,63.3712208111111,21.5930051938889
1013,P01026,31.97071659,-103.7550003,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,45.2022914037037,17.4432328962963
1014,P01027,31.74806226,-103.600801,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,34.9210467833333,15.4926955072222
1015,P01029,31.782072,-104.077897,tank,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,73.31259787,18.22151089
1016,P01030,31.74060887,-104.0799569,pipeline,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,15.68824388,5.061644524
1017,P01031,31.911747,-103.73273,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,27.0747306,8.43412461111111
1018,P01032,32.207882,-103.978745,tank,1B2 Oil & Natural Gas,10,0.2,0.943686485290527,86.64753654,31.74042604
1019,P01033,31.652979,-103.771504,compressor,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,6.27304814454545,2.98859721363636
1020,P01034,31.65516808,-104.0297974,tank,1B2 Oil & Natural Gas,9,0.111111111111111,0.924915313720703,7.09630076555556,2.34860458888889
1021,P01036,32.185386,-104.023264,pipeline,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,25.23539815,7.766934207
1022,P01037,31.96981,-103.47576,tank,1B2 Oil & Natural Gas,12,0.0833333333333333,0.968323647975922,47.8481518833333,13.4219193583333
1023,P01039,31.855219355,-103.566642,tank,1B2 Oil & Natural Gas,11,0.181818181818182,0.957764863967896,30.2947866363636,10.7859737472727
1024,P01040,31.85103019,-103.6355151,compressor,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,16.52694152,4.894530266
1025,P01041,31.84310662,-103.7531065,compressor,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,32.38177771,13.51109112
1026,P01043,31.83873634,-103.5386459,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,29.19485386,5.142442223
1027,P01044,32.622526,-103.25545,compressor,1B2 Oil & Natural Gas,2,0.5,0.4375,231.35707815,72.6574472
1028,P01045,32.340761,-103.729608,tank,1B2 Oil & Natural Gas,2,0.5,0.4375,129.3560985,55.685461
1029,P01046,32.44154085,-103.5393335,tank,1B2 Oil & Natural Gas,2,1.0,0.4375,175.3313302,95.19293385
1030,P01047,32.46412148,-103.4940076,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,85.96417785,48.3498697
1031,P01048,32.167054,-103.732515,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,9.052187323,4.582533417
1032,P01049,32.300168,-103.55704,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,127.6731855,48.715927
1033,P01052,32.28412362,-103.4637799,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,53.8848053333333,10.4178970633333
1034,P01053,32.4473465,-103.225709,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,68.0439502333333,12.9511269733333
1035,P01054,32.48382585,-103.1471952,pipeline,1B2 Oil & Natural Gas,2,0.5,0.4375,50.30678745,8.663543375
1036,P01056,32.258607,-103.464658,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,33.5420150666667,8.60184072666667
1037,P01057,32.31139,-103.430746,well,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,13.1453903466667,5.84798068666667
1038,P01058,32.3900448,-103.24339815,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,60.4794817,12.7237666866667
1039,P01059,32.10584351,-103.6773944,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,6.736076606,2.269478629
1040,P01060,32.07894358,-103.67699405,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,12.96964556,4.4954853255
1041,P01061,32.03695515,-103.7007678,well,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,9.530654022,2.356218037
1042,P01062,32.32851982,-103.2203761,pipeline,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,34.2786778333333,11.1685672366667
1043,P01063,32.11096956,-103.5559235,tank,1B2 Oil & Natural Gas,3,0.333333333333333,0.578125,41.5883074,10.0861699366667
1044,P01064,32.065176955,-103.57864215,pipeline,1B2 Oil & Natural Gas,13,0.0769230769230769,0.976242735981941,9.60419584615385,1.98995200192308
1045,P01065,32.03781921,-103.6905277,pipeline,1B2 Oil & Natural Gas,10,0.1,0.943686485290527,7.024737063,1.541048251
1046,P01066,32.038195,-103.627011,compressor,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,8.68130479454545,1.35234486181818
1047,P01067,31.939678,-103.620414,pipeline,1B2 Oil & Natural Gas,11,0.0909090909090909,0.957764863967896,116.887149545455,52.3925775454546
1048,P01068,31.4494005,-101.5980245,pipeline,1B2 Oil & Natural Gas,2,1.0,0.4375,1499.1785145,536.3364205
1049,P01069,31.49252905,-101.70940885,pipeline,1B2 Oil & Natural Gas,2,1.0,0.4375,1162.267812,370.1198886
1050,P01070,31.5425715,-101.703225,compressor,1B2 Oil & Natural Gas,2,1.0,0.4375,824.4527245,163.62587785
